files,chunks,candidates,clones,statusUpdates,timestamp
109000,18211863,463911,515,6,6576,
109000,18211863,463597,521,6,6586,
109000,18211863,462990,522,6,6595,
109000,18211863,462597,527,6,6604,
109000,18211863,462213,532,6,6613,
109000,18211863,461750,537,6,6622,
109000,18211863,461275,540,6,6632,
109000,18211863,460765,542,6,6641,
109000,18211863,460220,543,6,6650,
109000,18211863,459805,548,6,6660,
109000,18211863,459317,553,6,6669,
109000,18211863,458841,555,6,6678,
109000,18211863,458282,557,6,6688,
109000,18211863,457582,558,6,6697,
109000,18211863,456804,558,6,6706,
109000,18211863,456213,560,6,6715,
109000,18211863,455660,564,6,6725,
109000,18211863,455069,564,6,6735,
109000,18211863,454634,569,6,6744,
109000,18211863,454157,570,6,6753,
109000,18211863,453655,571,6,6763,
109000,18211863,452965,572,6,6772,
109000,18211863,452587,577,6,6782,
109000,18211863,452019,579,6,6791,
109000,18211863,451419,580,6,6800,
109000,18211863,450812,580,6,6810,
109000,18211863,450372,584,6,6819,
109000,18211863,449915,584,6,6828,
109000,18211863,449410,590,6,6837,
109000,18211863,448723,591,6,6847,
109000,18211863,448368,595,6,6857,
109000,18211863,447968,600,6,6866,
109000,18211863,447520,603,6,6876,
109000,18211863,446982,606,6,6885,
109000,18211863,446417,609,6,6894,
109000,18211863,445949,611,6,6904,
109000,18211863,445567,616,6,6913,
109000,18211863,445131,621,6,6922,
109000,18211863,444505,624,6,6932,
109000,18211863,444007,624,6,6941,
109000,18211863,443715,631,6,6950,
109000,18211863,443172,633,6,6960,
109000,18211863,442631,638,6,6969,
109000,18211863,442211,641,6,6978,
109000,18211863,441530,643,6,6988,
109000,18211863,441213,650,6,6997,
109000,18211863,440669,655,6,7006,
109000,18211863,440276,657,6,7016,
109000,18211863,439465,658,6,7025,
109000,18211863,438566,658,6,7034,
109000,18211863,438052,659,6,7044,
109000,18211863,437691,666,6,7053,
109000,18211863,437001,669,6,7062,
109000,18211863,436653,673,6,7072,
109000,18211863,436246,678,6,7081,
109000,18211863,435799,683,6,7090,
109000,18211863,435459,689,6,7100,
109000,18211863,435143,695,6,7109,
109000,18211863,434608,700,6,7119,
109000,18211863,434066,704,6,7128,
109000,18211863,433491,708,6,7137,
109000,18211863,432927,712,6,7147,
109000,18211863,432505,717,6,7156,
109000,18211863,432167,725,6,7165,
109000,18211863,431659,730,6,7175,
109000,18211863,431201,733,6,7184,
109000,18211863,430755,740,6,7193,
109000,18211863,430247,743,6,7203,
109000,18211863,429900,748,6,7212,
109000,18211863,429545,753,6,7221,
109000,18211863,429202,759,6,7231,
109000,18211863,428706,760,6,7240,
109000,18211863,428108,762,6,7249,
109000,18211863,427711,767,6,7259,
109000,18211863,427042,770,6,7269,
109000,18211863,426547,774,6,7278,
109000,18211863,425947,778,6,7287,
109000,18211863,425432,782,6,7296,
109000,18211863,425017,788,6,7306,
109000,18211863,424665,794,6,7315,
109000,18211863,424242,796,6,7325,
109000,18211863,423547,797,6,7334,
109000,18211863,422920,797,6,7343,
109000,18211863,422526,804,6,7352,
109000,18211863,421796,806,6,7362,
109000,18211863,421406,810,6,7371,
109000,18211863,420950,815,6,7380,
109000,18211863,420497,817,6,7390,
109000,18211863,419911,822,6,7399,
109000,18211863,419493,827,6,7408,
109000,18211863,418918,831,6,7418,
109000,18211863,418251,834,6,7427,
109000,18211863,417854,840,6,7436,
109000,18211863,417421,846,6,7445,
109000,18211863,416948,849,6,7455,
109000,18211863,416486,853,6,7464,
109000,18211863,415946,858,6,7474,
109000,18211863,415407,862,6,7483,
109000,18211863,414911,862,6,7492,
109000,18211863,414470,865,6,7502,
109000,18211863,413897,867,6,7511,
109000,18211863,413434,869,6,7520,
109000,18211863,413096,878,6,7530,
109000,18211863,412775,886,6,7539,
109000,18211863,412219,889,6,7548,
109000,18211863,411761,894,6,7558,
109000,18211863,411377,899,6,7567,
109000,18211863,410940,904,6,7576,
109000,18211863,410330,906,6,7586,
109000,18211863,409972,913,6,7595,
109000,18211863,409634,919,6,7604,
109000,18211863,409090,925,6,7613,
109000,18211863,408650,931,6,7623,
109000,18211863,408035,933,6,7632,
109000,18211863,407596,938,6,7641,
109000,18211863,407222,945,6,7650,
109000,18211863,406570,946,6,7660,
109000,18211863,405926,949,6,7669,
109000,18211863,405428,950,6,7679,
109000,18211863,404751,953,6,7688,
109000,18211863,404090,954,6,7697,
109000,18211863,403418,957,6,7707,
109000,18211863,402763,958,6,7716,
109000,18211863,402236,958,6,7725,
109000,18211863,401908,967,6,7734,
109000,18211863,401453,973,6,7743,
109000,18211863,401088,978,6,7753,
109000,18211863,400596,982,6,7762,
109000,18211863,400067,985,6,7771,
109000,18211863,399392,987,6,7781,
109000,18211863,398825,992,6,7790,
109000,18211863,398410,995,6,7799,
109000,18211863,397947,1001,6,7809,
109000,18211863,397484,1003,6,7818,
109000,18211863,396995,1007,6,7828,
109000,18211863,396555,1013,6,7837,
109000,18211863,396242,1020,6,7846,
109000,18211863,395859,1027,6,7855,
109000,18211863,395293,1033,6,7865,
109000,18211863,394862,1037,6,7874,
109000,18211863,394274,1041,6,7884,
109000,18211863,393707,1046,6,7893,
109000,18211863,393346,1053,6,7902,
109000,18211863,393032,1060,6,7912,
109000,18211863,392632,1067,6,7921,
109000,18211863,391702,1068,6,7930,
109000,18211863,391153,1068,6,7940,
109000,18211863,390555,1070,6,7949,
109000,18211863,390144,1076,6,7959,
109000,18211863,389718,1082,6,7968,
109000,18211863,389263,1089,6,7977,
109000,18211863,388747,1092,6,7987,
109000,18211863,388423,1099,6,7997,
109000,18211863,387500,1100,6,8006,
109000,18211863,387081,1107,6,8015,
109000,18211863,386276,1110,6,8024,
109000,18211863,385789,1112,6,8033,
109000,18211863,385343,1117,6,8043,
109000,18211863,384754,1122,6,8052,
109000,18211863,384308,1129,6,8061,
109000,18211863,383793,1133,6,8071,
109000,18211863,383461,1143,6,8080,
109000,18211863,383090,1151,6,8089,
109000,18211863,382811,1158,6,8099,
109000,18211863,382218,1162,6,8108,
109000,18211863,381765,1167,6,8117,
109000,18211863,381140,1169,6,8127,
109000,18211863,380540,1174,6,8136,
109000,18211863,380108,1180,6,8145,
109000,18211863,379705,1187,6,8154,
109000,18211863,379217,1194,6,8164,
109000,18211863,378704,1201,6,8173,
109000,18211863,378316,1208,6,8182,
109000,18211863,377957,1214,6,8192,
109000,18211863,377630,1222,6,8201,
109000,18211863,377204,1227,6,8210,
109000,18211863,376770,1234,6,8219,
109000,18211863,376305,1239,6,8229,
109000,18211863,375823,1244,6,8238,
109000,18211863,375232,1247,6,8247,
109000,18211863,374783,1252,6,8256,
109000,18211863,374184,1258,6,8265,
109000,18211863,373719,1261,6,8275,
109000,18211863,373289,1265,6,8284,
109000,18211863,372682,1269,6,8293,
109000,18211863,372220,1274,6,8302,
109000,18211863,371705,1277,6,8312,
109000,18211863,371150,1283,6,8321,
109000,18211863,370632,1289,6,8330,
109000,18211863,369907,1291,6,8339,
109000,18211863,369232,1297,6,8349,
109000,18211863,368832,1303,6,8358,
109000,18211863,368495,1309,6,8367,
109000,18211863,367986,1316,6,8376,
109000,18211863,367599,1324,6,8385,
109000,18211863,367182,1329,6,8394,
109000,18211863,366615,1333,6,8404,
109000,18211863,366326,1342,6,8413,
109000,18211863,366093,1352,6,8422,
109000,18211863,365488,1355,6,8431,
109000,18211863,365086,1363,6,8441,
109000,18211863,364671,1367,6,8450,
109000,18211863,364111,1374,6,8459,
109000,18211863,363632,1381,6,8468,
109000,18211863,363314,1391,6,8477,
109000,18211863,362715,1394,6,8487,
109000,18211863,362015,1394,6,8496,
109000,18211863,361420,1399,6,8505,
109000,18211863,361041,1405,6,8515,
109000,18211863,360525,1407,6,8524,
109000,18211863,360128,1413,6,8533,
109000,18211863,359600,1419,6,8542,
109000,18211863,359127,1424,6,8552,
109000,18211863,358750,1432,6,8561,
109000,18211863,358374,1439,6,8570,
109000,18211863,357747,1445,6,8579,
109000,18211863,357209,1451,6,8589,
109000,18211863,356630,1456,6,8598,
109000,18211863,356199,1464,6,8607,
109000,18211863,355683,1469,6,8617,
109000,18211863,355263,1476,6,8626,
109000,18211863,354705,1483,6,8635,
109000,18211863,354291,1489,6,8644,
109000,18211863,353935,1498,6,8653,
109000,18211863,353363,1503,6,8662,
109000,18211863,353087,1512,6,8672,
109000,18211863,352893,1523,6,8681,
109000,18211863,352476,1531,6,8691,
109000,18211863,351960,1536,6,8700,
109000,18211863,351317,1544,6,8709,
109000,18211863,350751,1548,6,8718,
109000,18211863,350392,1557,6,8728,
109000,18211863,349657,1560,6,8737,
109000,18211863,349282,1569,6,8746,
109000,18211863,348806,1576,6,8755,
109000,18211863,348342,1582,6,8765,
109000,18211863,347832,1587,6,8774,
109000,18211863,347523,1596,6,8784,
109000,18211863,346762,1600,6,8793,
109000,18211863,346198,1604,6,8802,
109000,18211863,345720,1611,6,8811,
109000,18211863,345231,1617,6,8821,
109000,18211863,344569,1624,6,8830,
109000,18211863,344048,1631,6,8839,
109000,18211863,343557,1638,6,8849,
109000,18211863,343047,1645,6,8858,
109000,18211863,342243,1649,6,8867,
109000,18211863,341533,1653,6,8877,
109000,18211863,340925,1656,6,8886,
109000,18211863,340366,1661,6,8895,
109000,18211863,339592,1661,6,8904,
109000,18211863,339019,1667,6,8913,
109000,18211863,338500,1671,6,8922,
109000,18211863,337991,1678,6,8932,
109000,18211863,337738,1687,6,8941,
109000,18211863,337257,1693,6,8951,
109000,18211863,336610,1698,6,8960,
109000,18211863,336210,1707,6,8969,
109000,18211863,335845,1716,6,8979,
109000,18211863,335397,1722,6,8988,
109000,18211863,335077,1734,6,8997,
109000,18211863,334519,1741,6,9007,
109000,18211863,334099,1748,6,9016,
109000,18211863,333599,1755,6,9025,
109000,18211863,333200,1762,6,9034,
109000,18211863,332677,1768,6,9043,
109000,18211863,332219,1775,6,9053,
109000,18211863,331869,1784,6,9062,
109000,18211863,331320,1790,6,9071,
109000,18211863,330918,1798,6,9080,
109000,18211863,330189,1801,6,9089,
109000,18211863,329673,1809,6,9099,
109000,18211863,329223,1817,6,9108,
109000,18211863,328792,1825,6,9117,
109000,18211863,328465,1835,6,9126,
109000,18211863,327895,1843,6,9135,
109000,18211863,327447,1852,6,9145,
109000,18211863,326957,1858,6,9154,
109000,18211863,326512,1866,6,9163,
109000,18211863,326119,1875,6,9172,
109000,18211863,325548,1881,6,9182,
109000,18211863,325105,1888,6,9191,
109000,18211863,324579,1895,6,9200,
109000,18211863,323773,1899,6,9210,
109000,18211863,323325,1907,6,9219,
109000,18211863,322722,1912,6,9228,
109000,18211863,322108,1919,6,9237,
109000,18211863,321478,1924,6,9247,
109000,18211863,321046,1933,6,9256,
109000,18211863,320556,1941,6,9265,
109000,18211863,320067,1949,6,9274,
109000,18211863,319695,1959,6,9284,
109000,18211863,318651,1962,6,9293,
109000,18211863,318286,1970,6,9302,
109000,18211863,317830,1978,6,9311,
109000,18211863,317325,1985,6,9320,
109000,18211863,316812,1993,6,9330,
109000,18211863,316516,2003,6,9339,
109000,18211863,316126,2013,6,9348,
109000,18211863,315494,2020,6,9357,
109000,18211863,315078,2029,6,9367,
109000,18211863,314500,2035,6,9376,
109000,18211863,313899,2041,6,9385,
109000,18211863,313579,2051,6,9394,
109000,18211863,312908,2057,6,9403,
109000,18211863,312405,2063,6,9412,
109000,18211863,312022,2074,6,9422,
109000,18211863,311121,2075,6,9431,
109000,18211863,310481,2082,6,9440,
109000,18211863,309914,2089,6,9449,
109000,18211863,309458,2099,6,9459,
109000,18211863,309119,2108,6,9468,
109000,18211863,308572,2116,6,9477,
109000,18211863,308296,2127,6,9487,
109000,18211863,307808,2136,6,9496,
109000,18211863,307276,2145,6,9505,
109000,18211863,306712,2151,6,9514,
109000,18211863,306175,2159,6,9523,
109000,18211863,305718,2167,6,9532,
109000,18211863,305274,2175,6,9542,
109000,18211863,304829,2184,6,9551,
109000,18211863,304357,2194,6,9560,
109000,18211863,303697,2199,6,9569,
109000,18211863,303263,2207,6,9578,
109000,18211863,302661,2216,6,9588,
109000,18211863,302269,2226,6,9597,
109000,18211863,301584,2232,6,9606,
109000,18211863,301295,2243,6,9616,
109000,18211863,300709,2252,6,9625,
109000,18211863,300242,2260,6,9634,
109000,18211863,299999,2271,6,9643,
109000,18211863,299684,2282,6,9652,
109000,18211863,299099,2288,6,9662,
109000,18211863,298601,2297,6,9671,
109000,18211863,298133,2308,6,9680,
109000,18211863,297515,2316,6,9689,
109000,18211863,297165,2327,6,9698,
109000,18211863,296656,2336,6,9708,
109000,18211863,296179,2344,6,9717,
109000,18211863,295809,2356,6,9726,
109000,18211863,295429,2366,6,9736,
109000,18211863,295057,2376,6,9745,
109000,18211863,294627,2385,6,9754,
109000,18211863,294160,2393,6,9763,
109000,18211863,293660,2402,6,9772,
109000,18211863,293377,2413,6,9781,
109000,18211863,292673,2421,6,9790,
109000,18211863,292234,2430,6,9800,
109000,18211863,291688,2436,6,9809,
109000,18211863,291150,2445,6,9818,
109000,18211863,290730,2455,6,9827,
109000,18211863,290163,2463,6,9836,
109000,18211863,289754,2472,6,9846,
109000,18211863,289302,2482,6,9855,
109000,18211863,289052,2494,6,9864,
109000,18211863,288482,2503,6,9873,
109000,18211863,288106,2514,6,9883,
109000,18211863,287546,2524,6,9892,
109000,18211863,287059,2530,6,9901,
109000,18211863,286658,2541,6,9910,
109000,18211863,286287,2553,6,9920,
109000,18211863,285883,2564,6,9929,
109000,18211863,285365,2574,6,9938,
109000,18211863,284997,2585,6,9947,
109000,18211863,284436,2594,6,9957,
109000,18211863,283928,2604,6,9966,
109000,18211863,283570,2615,6,9975,
109000,18211863,283060,2623,6,9984,
109000,18211863,282614,2635,6,9994,
109000,18211863,282303,2648,6,10003,
109000,18211863,281721,2659,6,10012,
109000,18211863,281263,2668,6,10022,
109000,18211863,280705,2676,6,10031,
109000,18211863,280291,2685,6,10040,
109000,18211863,279614,2693,6,10049,
109000,18211863,278912,2702,6,10058,
109000,18211863,278297,2711,6,10068,
109000,18211863,277745,2721,6,10077,
109000,18211863,277414,2734,6,10087,
109000,18211863,276893,2744,6,10096,
109000,18211863,276353,2754,6,10105,
109000,18211863,275831,2765,6,10114,
109000,18211863,275373,2777,6,10124,
109000,18211863,275127,2790,6,10133,
109000,18211863,274603,2798,6,10142,
109000,18211863,274232,2811,6,10151,
109000,18211863,273807,2821,6,10160,
109000,18211863,273150,2829,6,10170,
109000,18211863,272769,2842,6,10179,
109000,18211863,272212,2850,6,10188,
109000,18211863,271989,2863,6,10198,
109000,18211863,271323,2868,6,10207,
109000,18211863,270782,2877,6,10216,
109000,18211863,270325,2888,6,10225,
109000,18211863,269866,2899,6,10234,
109000,18211863,269315,2909,6,10244,
109000,18211863,269014,2922,6,10253,
109000,18211863,268618,2933,6,10262,
109000,18211863,268322,2945,6,10271,
109000,18211863,267776,2955,6,10280,
109000,18211863,267207,2964,6,10290,
109000,18211863,266543,2971,6,10299,
109000,18211863,266119,2981,6,10308,
109000,18211863,265652,2993,6,10317,
109000,18211863,265274,3004,6,10327,
109000,18211863,264858,3016,6,10336,
109000,18211863,264329,3028,6,10345,
109000,18211863,263640,3038,6,10354,
109000,18211863,263245,3050,6,10364,
109000,18211863,262612,3060,6,10373,
109000,18211863,261968,3069,6,10382,
109000,18211863,261546,3082,6,10391,
109000,18211863,261153,3097,6,10400,
109000,18211863,260443,3106,6,10409,
109000,18211863,259950,3116,6,10419,
109000,18211863,259442,3125,6,10428,
109000,18211863,259021,3137,6,10437,
109000,18211863,258473,3146,6,10446,
109000,18211863,257970,3158,6,10456,
109000,18211863,257363,3166,6,10465,
109000,18211863,256822,3179,6,10474,
109000,18211863,256292,3188,6,10484,
109000,18211863,255805,3197,6,10493,
109000,18211863,255345,3209,6,10503,
109000,18211863,254853,3221,6,10512,
109000,18211863,254570,3233,6,10521,
109000,18211863,253852,3243,6,10530,
109000,18211863,253371,3254,6,10539,
109000,18211863,252868,3265,6,10549,
109000,18211863,252604,3279,6,10558,
109000,18211863,251905,3286,6,10567,
109000,18211863,251507,3300,6,10576,
109000,18211863,250721,3309,6,10586,
109000,18211863,250239,3319,6,10595,
109000,18211863,249900,3334,6,10604,
109000,18211863,249373,3345,6,10614,
109000,18211863,248803,3356,6,10623,
109000,18211863,248357,3366,6,10632,
109000,18211863,248014,3378,6,10641,
109000,18211863,247580,3389,6,10650,
109000,18211863,247011,3400,6,10659,
109000,18211863,246726,3415,6,10668,
109000,18211863,246203,3426,6,10678,
109000,18211863,245434,3431,6,10687,
109000,18211863,244784,3442,6,10696,
109000,18211863,244434,3458,6,10706,
109000,18211863,244138,3473,6,10715,
109000,18211863,243708,3485,6,10724,
109000,18211863,243190,3496,6,10733,
109000,18211863,242644,3506,6,10742,
109000,18211863,242315,3521,6,10752,
109000,18211863,241956,3534,6,10761,
109000,18211863,241364,3547,6,10770,
109000,18211863,241030,3560,6,10779,
109000,18211863,240731,3575,6,10789,
109000,18211863,240126,3586,6,10798,
109000,18211863,239674,3597,6,10807,
109000,18211863,239182,3608,6,10816,
109000,18211863,238782,3622,6,10826,
109000,18211863,238111,3633,6,10835,
109000,18211863,237675,3647,6,10844,
109000,18211863,237194,3659,6,10854,
109000,18211863,236708,3670,6,10863,
109000,18211863,236150,3682,6,10872,
109000,18211863,235559,3695,6,10881,
109000,18211863,235158,3709,6,10890,
109000,18211863,234644,3722,6,10900,
109000,18211863,234130,3735,6,10909,
109000,18211863,233706,3750,6,10918,
109000,18211863,233319,3764,6,10928,
109000,18211863,232861,3778,6,10937,
109000,18211863,232371,3792,6,10946,
109000,18211863,232127,3808,6,10955,
109000,18211863,231458,3819,6,10964,
109000,18211863,230887,3832,6,10974,
109000,18211863,230462,3846,6,10983,
109000,18211863,230062,3861,6,10992,
109000,18211863,229454,3872,6,11002,
109000,18211863,228923,3885,6,11011,
109000,18211863,228389,3897,6,11020,
109000,18211863,227947,3911,6,11029,
109000,18211863,227434,3925,6,11039,
109000,18211863,226991,3939,6,11048,
109000,18211863,226620,3954,6,11057,
109000,18211863,226223,3968,6,11066,
109000,18211863,225590,3980,6,11076,
109000,18211863,224986,3992,6,11085,
109000,18211863,224646,4007,6,11094,
109000,18211863,224276,4022,6,11103,
109000,18211863,223916,4038,6,11112,
109000,18211863,223534,4053,6,11122,
109000,18211863,223075,4069,6,11131,
109000,18211863,222610,4083,6,11140,
109000,18211863,222010,4097,6,11149,
109000,18211863,221607,4111,6,11158,
109000,18211863,221356,4127,6,11167,
109000,18211863,221031,4142,6,11177,
109000,18211863,220589,4157,6,11186,
109000,18211863,220252,4173,6,11195,
109000,18211863,219713,4186,6,11204,
109000,18211863,219324,4200,6,11213,
109000,18211863,218879,4212,6,11222,
109000,18211863,218391,4227,6,11231,
109000,18211863,218018,4243,6,11241,
109000,18211863,217527,4258,6,11250,
109000,18211863,217063,4273,6,11259,
109000,18211863,216490,4287,6,11268,
109000,18211863,216094,4302,6,11277,
109000,18211863,215713,4317,6,11287,
109000,18211863,215304,4332,6,11296,
109000,18211863,214999,4348,6,11305,
109000,18211863,214646,4365,6,11314,
109000,18211863,214336,4381,6,11323,
109000,18211863,213761,4395,6,11333,
109000,18211863,213372,4410,6,11342,
109000,18211863,212896,4423,6,11351,
109000,18211863,212497,4439,6,11360,
109000,18211863,212064,4455,6,11369,
109000,18211863,211737,4472,6,11378,
109000,18211863,211397,4488,6,11388,
109000,18211863,210923,4502,6,11397,
109000,18211863,210432,4515,6,11406,
109000,18211863,209952,4530,6,11415,
109000,18211863,209565,4546,6,11424,
109000,18211863,209143,4561,6,11434,
109000,18211863,208529,4573,6,11443,
109000,18211863,208070,4589,6,11452,
109000,18211863,207524,4603,6,11461,
109000,18211863,207023,4618,6,11471,
109000,18211863,206709,4634,6,11480,
109000,18211863,206140,4650,6,11489,
109000,18211863,205758,4666,6,11499,
109000,18211863,205291,4681,6,11508,
109000,18211863,204808,4697,6,11517,
109000,18211863,204362,4713,6,11526,
109000,18211863,203881,4728,6,11535,
109000,18211863,203305,4744,6,11545,
109000,18211863,202732,4758,6,11554,
109000,18211863,202347,4775,6,11563,
109000,18211863,201674,4790,6,11572,
109000,18211863,201081,4805,6,11581,
109000,18211863,200403,4819,6,11591,
109000,18211863,200012,4837,6,11600,
109000,18211863,199634,4854,6,11609,
109000,18211863,199350,4872,6,11618,
109000,18211863,198865,4888,6,11627,
109000,18211863,198371,4903,6,11637,
109000,18211863,197958,4918,6,11646,
109000,18211863,197405,4931,6,11655,
109000,18211863,196826,4946,6,11664,
109000,18211863,196252,4962,6,11673,
109000,18211863,195785,4979,6,11682,
109000,18211863,195282,4996,6,11692,
109000,18211863,194999,5014,6,11701,
109000,18211863,194522,5031,6,11710,
109000,18211863,194139,5050,6,11719,
109000,18211863,193406,5063,6,11728,
109000,18211863,192897,5079,6,11738,
109000,18211863,192309,5095,6,11747,
109000,18211863,191770,5111,6,11756,
109000,18211863,191172,5127,6,11765,
109000,18211863,190775,5144,6,11774,
109000,18211863,190285,5161,6,11784,
109000,18211863,189745,5178,6,11793,
109000,18211863,189250,5194,6,11802,
109000,18211863,188758,5212,6,11811,
109000,18211863,188343,5230,6,11821,
109000,18211863,187966,5248,6,11830,
109000,18211863,187508,5267,6,11839,
109000,18211863,186864,5281,6,11848,
109000,18211863,186339,5298,6,11857,
109000,18211863,185917,5318,6,11866,
109000,18211863,185418,5335,6,11875,
109000,18211863,184952,5351,6,11885,
109000,18211863,184521,5370,6,11894,
109000,18211863,184016,5388,6,11903,
109000,18211863,183435,5403,6,11912,
109000,18211863,182874,5421,6,11921,
109000,18211863,182461,5439,6,11930,
